Id;Name; Latitude ; Longitude ;Height (m);Active;PrecipStation;PrecipLink
83130;Längjum;58.22;13.06;95;Nej;5-83130-Längjum.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83130/period/corrected-archive/data.csv
137110;Lännäs;63.17;17.65;30;Nej;5-137110-Lännäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/137110/period/corrected-archive/data.csv
64370;Länshult;56.61;14.07;160;Nej;5-64370-Länshult.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64370/period/corrected-archive/data.csv
108660;Lågbol;60.02;18.41;20;Nej;5-108660-Lågbol.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/108660/period/corrected-archive/data.csv
188700;Låktatjåkko;68.38;18.46;1220;Nej;5-188700-Låktatjåkko.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/188700/period/corrected-archive/data.csv
134270;Långan D;63.45;14.48;296.574;Ja;5-134270-Långan_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/134270/period/corrected-archive/data.csv
63350;Långhult;56.59;13.46;175;Nej;5-63350-Långhult.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63350/period/corrected-archive/data.csv
106280;Långshyttan D;60.46;16.06;110;Nej;5-106280-Långshyttan_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/106280/period/corrected-archive/data.csv
124050;Långströmmen;62.12;15;280;Nej;5-124050-Långströmmen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/124050/period/corrected-archive/data.csv
133520;Långsådalen;63.79;13.42;493;Nej;5-133520-Långsådalen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133520/period/corrected-archive/data.csv
159760;Långträsk D;65.19;19.24;306.229;Nej;5-159760-Långträsk_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/159760/period/corrected-archive/data.csv
156730;Långvattnet;65.1;16.69;420;Nej;5-156730-Långvattnet.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/156730/period/corrected-archive/data.csv
102720;Lönnhöjden;60.02;12.83;320;Nej;5-102720-Lönnhöjden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/102720/period/corrected-archive/data.csv
64660;Lönsboda;56.4;14.33;135;Nej;5-64660-Lönsboda.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64660/period/corrected-archive/data.csv
127140;Lörudden;62.23;17.66;2;Nej;5-127140-Lörudden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/127140/period/corrected-archive/data.csv
112020;Löten D;61.03;12.84;425;Ja;5-112020-Löten_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/112020/period/corrected-archive/data.csv
76080;Löttorp D;57.16;16.95;6.489;Ja;5-76080-Löttorp_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/76080/period/corrected-archive/data.csv
135580;Lövberga D;63.97;15.84;281.703;Ja;5-135580-Lövberga_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/135580/period/corrected-archive/data.csv
53400;Lövestad;55.64;13.89;76.564;Ja;5-53400-Lövestad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53400/period/corrected-archive/data.csv
158970;Lövlund;65.91;18.15;480;Nej;5-158970-Lövlund.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/158970/period/corrected-archive/data.csv
113210;Lövnäs;61.34;13.36;445;Nej;5-113210-Lövnäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/113210/period/corrected-archive/data.csv
134450;Lövsjön;63.75;14.72;310;Nej;5-134450-Lövsjön.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/134450/period/corrected-archive/data.csv
107250;Lövsta;60.41;17.88;25;Nej;5-107250-Lövsta.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107250/period/corrected-archive/data.csv
106420;Lövåker;60.68;16.35;150;Nej;5-106420-Lövåker.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/106420/period/corrected-archive/data.csv
151220;Lövånger;64.41;21.29;25;Ja;5-151220-Lövånger.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/151220/period/corrected-archive/data.csv
63300;Majenfors;56.5;13.46;80;Nej;5-63300-Majenfors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63300/period/corrected-archive/data.csv
85040;Malexander;58.07;15.24;195;Nej;5-85040-Malexander.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85040/period/corrected-archive/data.csv
85050;Malexander A;58.07;15.23;197.27;Ja;5-85050-Malexander_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85050/period/corrected-archive/data.csv
149230;Malkälen D;64.39;19.69;235;Ja;5-149230-Malkälen_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/149230/period/corrected-archive/data.csv
122370;Malmagen;62.61;12.16;785;Ja;5-122370-Malmagen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/122370/period/corrected-archive/data.csv
103620;Malmbacka;60.02;13.98;383;Nej;5-103620-Malmbacka.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103620/period/corrected-archive/data.csv
180750;Malmberget;67.17;20.64;400;Ja;5-180750-Malmberget.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/180750/period/corrected-archive/data.csv
74360;Malmbäck D;57.6;14.52;331.756;Ja;5-74360-Malmbäck_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74360/period/corrected-archive/data.csv
96150;Malmköping;59.13;16.73;55;Nej;5-96150-Malmköping.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96150/period/corrected-archive/data.csv
85240;Malmslätt;58.4;15.52;94;Ja;5-85240-Malmslätt.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85240/period/corrected-archive/data.csv
53360;Malmö;55.57;13.08;20;Ja;5-53360-Malmö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53360/period/corrected-archive/data.csv
53370;Malmö 2;55.6;12.98;3;Nej;5-53370-Malmö_2.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53370/period/corrected-archive/data.csv
52350;Malmö A;55.57;13.07;19.757;Ja;5-52350-Malmö_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/52350/period/corrected-archive/data.csv
103110;Malta;60.08;13.73;185;Nej;5-103110-Malta.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103110/period/corrected-archive/data.csv
103410;Malung;60.67;13.71;310;Nej;5-103410-Malung.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103410/period/corrected-archive/data.csv
103420;Malung A;60.68;13.71;302.583;Ja;5-103420-Malung_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103420/period/corrected-archive/data.csv
103400;Malungsfors;60.72;13.54;325;Ja;5-103400-Malungsfors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103400/period/corrected-archive/data.csv
158750;Malå;65.18;18.74;308.635;Ja;5-158750-Malå.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/158750/period/corrected-archive/data.csv
158740;Malå-Brännan A;65.15;18.59;363.111;Ja;5-158740-Malå-Brännan_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/158740/period/corrected-archive/data.csv
134070;Marby D;63.12;14.29;328.15;Ja;5-134070-Marby_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/134070/period/corrected-archive/data.csv
63410;Marbäck D;56.7;13.03;54.854;Ja;5-63410-Marbäck_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63410/period/corrected-archive/data.csv
95670;Marieberg;59.52;15.98;15;Nej;5-95670-Marieberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/95670/period/corrected-archive/data.csv
83290;Mariedal;58.48;13.4;100;Nej;5-83290-Mariedal.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83290/period/corrected-archive/data.csv
62090;Mariedal;56.14;12.71;10;Nej;5-62090-Mariedal.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62090/period/corrected-archive/data.csv
85520;Mariedamm;58.85;15.16;132;Nej;5-85520-Mariedamm.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85520/period/corrected-archive/data.csv
97170;Mariefred;59.28;17.25;6.936;Ja;5-97170-Mariefred.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97170/period/corrected-archive/data.csv
105650;Marielund;60.62;15.05;170;Nej;5-105650-Marielund.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105650/period/corrected-archive/data.csv
65130;Marielund;56.22;15.53;25;Nej;5-65130-Marielund.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/65130/period/corrected-archive/data.csv
83440;Mariestad;58.71;13.82;50;Ja;5-83440-Mariestad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83440/period/corrected-archive/data.csv
63280;Markaryd;56.46;13.62;113.846;Ja;5-63280-Markaryd.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63280/period/corrected-archive/data.csv
172920;Markusvinsa;66.73;22.89;163.362;Ja;5-172920-Markusvinsa.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/172920/period/corrected-archive/data.csv
155720;Marsliden;65.03;15.37;550;Nej;5-155720-Marsliden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/155720/period/corrected-archive/data.csv
86330;Marviken;58.55;16.82;10;Nej;5-86330-Marviken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86330/period/corrected-archive/data.csv
99610;Marö;59.7;19.06;3;Nej;5-99610-Marö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/99610/period/corrected-archive/data.csv
93080;Medhamn;59.13;13.98;54;Nej;5-93080-Medhamn.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93080/period/corrected-archive/data.csv
122270;Medskogen;62.44;12.97;655;Nej;5-122270-Medskogen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/122270/period/corrected-archive/data.csv
132320;Medstugan;63.53;12.4;547.717;Nej;5-132320-Medstugan.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/132320/period/corrected-archive/data.csv
138260;Mellansel;63.43;18.35;60;Nej;5-138260-Mellansel.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/138260/period/corrected-archive/data.csv
96070;Mellösa;59.1;16.53;35;Nej;5-96070-Mellösa.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96070/period/corrected-archive/data.csv
181720;Mettä-Dokkas;67.07;21.29;270;Nej;5-181720-Mettä-Dokkas.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/181720/period/corrected-archive/data.csv
166910;Mierkenis A;66.68;16.11;613.982;Ja;5-166910-Mierkenis_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/166910/period/corrected-archive/data.csv
166900;Mierkenis Aut;66.68;16.11;600;Nej;5-166900-Mierkenis_Aut.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/166900/period/corrected-archive/data.csv
105270;Milsbo D;60.45;15.63;130;Nej;5-105270-Milsbo_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105270/period/corrected-archive/data.csv
102050;Mitandersfors D;60.09;12.52;220;Nej;5-102050-Mitandersfors_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/102050/period/corrected-archive/data.csv
65270;Mjuamåla;56.44;15.32;130;Nej;5-65270-Mjuamåla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/65270/period/corrected-archive/data.csv
73110;Mjöhult;57.19;13.19;155;Nej;5-73110-Mjöhult.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73110/period/corrected-archive/data.csv
62170;Mjöhult;56.18;12.68;12;Nej;5-62170-Mjöhult.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62170/period/corrected-archive/data.csv
85710;Mjölby;58.33;15.15;115;Nej;5-85710-Mjölby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85710/period/corrected-archive/data.csv
164730;Mjölkbäcken;66.1;14.85;535.608;Ja;5-164730-Mjölkbäcken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/164730/period/corrected-archive/data.csv
133510;Mjölkvattnet;63.85;13.38;545;Nej;5-133510-Mjölkvattnet.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133510/period/corrected-archive/data.csv
133630;Mo;63.32;13.48;330;Nej;5-133630-Mo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133630/period/corrected-archive/data.csv
81650;Mo;58.7;11.55;60;Nej;5-81650-Mo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/81650/period/corrected-archive/data.csv
104300;Mockfjärd;60.5;14.97;173;Nej;5-104300-Mockfjärd.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/104300/period/corrected-archive/data.csv
136220;Moforsen;63.37;16.99;70;Nej;5-136220-Moforsen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136220/period/corrected-archive/data.csv
74000;Moheda D;57.01;14.57;160;Ja;5-74000-Moheda_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74000/period/corrected-archive/data.csv
93360;Molkom;59.62;13.75;93;Nej;5-93360-Molkom.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93360/period/corrected-archive/data.csv
73570;Molla;57.94;13.07;190;Nej;5-73570-Molla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73570/period/corrected-archive/data.csv
72530;Mollsjönäs D;57.86;12.14;94.68;Ja;5-72530-Mollsjönäs_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/72530/period/corrected-archive/data.csv
104580;Mora A;60.96;14.5;195.417;Ja;5-104580-Mora_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/104580/period/corrected-archive/data.csv
96690;Morgongåva;59.93;16.96;65;Nej;5-96690-Morgongåva.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96690/period/corrected-archive/data.csv
172720;Morjärv;66.07;22.75;40;Nej;5-172720-Morjärv.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/172720/period/corrected-archive/data.csv
62590;Morup;56.98;12.39;15;Nej;5-62590-Morup.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62590/period/corrected-archive/data.csv
62620;Morups Tånge;56.93;12.36;5;Nej;5-62620-Morups_Tånge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62620/period/corrected-archive/data.csv
155940;Mosekälla;65.73;15.06;465;Ja;5-155940-Mosekälla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/155940/period/corrected-archive/data.csv
181810;Moskojärvi;67.37;21.08;395;Nej;5-181810-Moskojärvi.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/181810/period/corrected-archive/data.csv
159950;Moskosel;65.88;19.44;332.685;Ja;5-159950-Moskosel.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/159950/period/corrected-archive/data.csv
77170;Mossen;57.28;17;10;Nej;5-77170-Mossen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/77170/period/corrected-archive/data.csv
103610;Mossfallet;60.02;13.92;270;Nej;5-103610-Mossfallet.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103610/period/corrected-archive/data.csv
85330;Motala;58.55;15.01;97.027;Ja;5-85330-Motala.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85330/period/corrected-archive/data.csv
94090;Mullhyttan;59.15;14.68;90;Nej;5-94090-Mullhyttan.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94090/period/corrected-archive/data.csv
73560;Mullsjö D;57.92;13.88;270;Nej;5-73560-Mullsjö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73560/period/corrected-archive/data.csv
137090;Multrå D;63.17;17.42;65.619;Ja;5-137090-Multrå_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/137090/period/corrected-archive/data.csv
62130;Munka-Ljungby D;56.22;13;28;Ja;5-62130-Munka-Ljungby_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62130/period/corrected-archive/data.csv
93500;Munkfors;59.85;13.54;80;Nej;5-93500-Munkfors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93500/period/corrected-archive/data.csv
96300;Munktorp D;59.52;16.21;27;Nej;5-96300-Munktorp_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96300/period/corrected-archive/data.csv
144160;Munsvattnet;64.27;14.45;520;Nej;5-144160-Munsvattnet.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/144160/period/corrected-archive/data.csv
183980;Muodoslompolo;67.94;23.44;240;Nej;5-183980-Muodoslompolo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/183980/period/corrected-archive/data.csv
170850;Murjek D;66.48;20.93;260;Ja;5-170850-Murjek_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/170850/period/corrected-archive/data.csv
137350;Myckelgensjö;63.58;17.59;207.357;Ja;5-137350-Myckelgensjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/137350/period/corrected-archive/data.csv
74720;Mykinge;57.9;14.32;230;Nej;5-74720-Mykinge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74720/period/corrected-archive/data.csv
98530;Myra;59.99;18.46;30;Nej;5-98530-Myra.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98530/period/corrected-archive/data.csv
92500;Myre;59.79;12.44;115;Ja;5-92500-Myre.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/92500/period/corrected-archive/data.csv
160790;Myrheden;65.3;20.21;250;Nej;5-160790-Myrheden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/160790/period/corrected-archive/data.csv
122200;Myskelåsen D;62.33;12.65;770;Ja;5-122200-Myskelåsen_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/122200/period/corrected-archive/data.csv
125510;Mälgåsen D;62.85;15.33;306.507;Ja;5-125510-Mälgåsen_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/125510/period/corrected-archive/data.csv
93190;Mässvik;59.22;13.11;60;Nej;5-93190-Mässvik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93190/period/corrected-archive/data.csv
78320;Mästerby;57.47;18.27;36.385;Ja;5-78320-Mästerby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/78320/period/corrected-archive/data.csv
75240;Målilla;57.4;15.83;100;Nej;5-75240-Målilla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75240/period/corrected-archive/data.csv
75250;Målilla A;57.38;15.8;95.667;Ja;5-75250-Målilla_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75250/period/corrected-archive/data.csv
113050;Mångsbodarna;61.08;13.62;424;Ja;5-113050-Mångsbodarna.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/113050/period/corrected-archive/data.csv
72610;Mårdaklev;57.27;12.98;130;Nej;5-72610-Mårdaklev.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/72610/period/corrected-archive/data.csv
150280;Mårtensboda D;64.45;20.94;80;Nej;5-150280-Mårtensboda_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/150280/period/corrected-archive/data.csv
81060;Måseskär;58.09;11.33;14;Nej;5-81060-Måseskär.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/81060/period/corrected-archive/data.csv
81050;Måseskär A;58.09;11.33;14.973;Ja;5-81050-Måseskär_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/81050/period/corrected-archive/data.csv
106050;Möklinta;60.08;16.55;70;Nej;5-106050-Möklinta.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/106050/period/corrected-archive/data.csv
93710;Mölnbacka;59.63;13.57;75;Nej;5-93710-Mölnbacka.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93710/period/corrected-archive/data.csv
72390;Mölndal;57.66;12.04;61;Nej;5-72390-Mölndal.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/72390/period/corrected-archive/data.csv
76020;Mönsterås D;57.03;16.5;3.328;Ja;5-76020-Mönsterås_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/76020/period/corrected-archive/data.csv
66320;Mörbylånga;56.52;16.39;2;Ja;5-66320-Mörbylånga.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/66320/period/corrected-archive/data.csv
73410;Mörkö;57.69;13.71;345;Nej;5-73410-Mörkö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73410/period/corrected-archive/data.csv
133190;Mörsil;63.32;13.65;420.343;Ja;5-133190-Mörsil.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133190/period/corrected-archive/data.csv
126160;Naggen;62.28;16;435;Nej;5-126160-Naggen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/126160/period/corrected-archive/data.csv
191900;Naimakka;68.68;21.53;403;Nej;5-191900-Naimakka.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/191900/period/corrected-archive/data.csv
191910;Naimakka A;68.68;21.52;402.202;Ja;5-191910-Naimakka_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/191910/period/corrected-archive/data.csv
103120;Nain;60.2;13.83;230;Nej;5-103120-Nain.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103120/period/corrected-archive/data.csv
172680;Naisheden;66.53;22.37;95;Nej;5-172680-Naisheden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/172680/period/corrected-archive/data.csv
170930;Nattavaara A;66.75;20.92;327.631;Ja;5-170930-Nattavaara_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/170930/period/corrected-archive/data.csv
171920;Nattavaara by;66.76;21.05;350;Nej;5-171920-Nattavaara_by.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/171920/period/corrected-archive/data.csv
170940;Nattavaara-Vårsjö;66.78;20.58;410;Nej;5-170940-Nattavaara-Vårsjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/170940/period/corrected-archive/data.csv
169010;Nausta;66.37;19.3;470;Nej;5-169010-Nausta.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/169010/period/corrected-archive/data.csv
169960;Nautijaur;66.9;19.24;355;Nej;5-169960-Nautijaur.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/169960/period/corrected-archive/data.csv
83420;Naven A;58.7;13.11;53;Ja;5-83420-Naven_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83420/period/corrected-archive/data.csv
97670;Neder-Hassla;59.65;17.53;15;Nej;5-97670-Neder-Hassla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97670/period/corrected-archive/data.csv
123570;Nedgården;62.94;13.25;780;Nej;5-123570-Nedgården.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/123570/period/corrected-archive/data.csv
116360;Nianfors;61.6;16.77;170;Ja;5-116360-Nianfors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/116360/period/corrected-archive/data.csv
116740;Niannoret;61.6;16.6;170;Nej;5-116740-Niannoret.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/116740/period/corrected-archive/data.csv
97040;Nibbla;59.29;17.73;30;Nej;5-97040-Nibbla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97040/period/corrected-archive/data.csv
71190;Nidingen A;57.3;11.9;3.785;Ja;5-71190-Nidingen_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/71190/period/corrected-archive/data.csv
179950;Nikkaluokta;67.85;19.02;470;Nej;5-179950-Nikkaluokta.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/179950/period/corrected-archive/data.csv
179960;Nikkaluokta A;67.85;19.02;466.765;Ja;5-179960-Nikkaluokta_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/179960/period/corrected-archive/data.csv
181770;Nilivaara;67.23;21.61;320;Nej;5-181770-Nilivaara.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/181770/period/corrected-archive/data.csv
73240;Nissafors;57.41;13.65;165;Nej;5-73240-Nissafors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73240/period/corrected-archive/data.csv
167600;Njuonjesbäck;66.95;17.48;380;Nej;5-167600-Njuonjesbäck.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/167600/period/corrected-archive/data.csv
74540;Nobynäs D;57.91;14.8;177.639;Ja;5-74540-Nobynäs_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74540/period/corrected-archive/data.csv
72660;Nol;57.92;12.07;10;Nej;5-72660-Nol.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/72660/period/corrected-archive/data.csv
107060;Nolmyra;60.1;17.12;38;Nej;5-107060-Nolmyra.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107060/period/corrected-archive/data.csv
114630;Noppikoski;61.5;14.85;340;Nej;5-114630-Noppikoski.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/114630/period/corrected-archive/data.csv
95300;Nora D;59.51;15.03;97;Nej;5-95300-Nora_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/95300/period/corrected-archive/data.csv
128500;Nora-Östanö D;62.85;18.19;48.072;Ja;5-128500-Nora-Östanö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/128500/period/corrected-archive/data.csv
105060;Norberg;60.07;15.91;135.379;Ja;5-105060-Norberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105060/period/corrected-archive/data.csv
