Id;Name; Latitude ; Longitude ;Height_m;Active; TempMean ; TempMinStation ; TempMaxStation ; TempMeanLink ; TempMinLink ; TempMaxLink ;;
143440;Jormlien; 64.73 ; 13.98 ;383.088;Ja; 2-143440-Jormlien.csv ; 19-143440-Jormlien.csv ; 20-Jormlien-64.7291.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/143440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/143440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/143440/period/corrected-archive/data.csv;;
97530;Uppsala Flygplats; 59.90 ; 17.59 ;20.6;Ja; 2-97530-Uppsala_Flygplats.csv ; 19-97530-Uppsala_Flygplats.csv ; 20-Uppsala Flygplats-59.9.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/97530/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/97530/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/97530/period/corrected-archive/data.csv;;
163900;Storön A; 65.70 ; 23.10 ;2.394;Ja; 2-163900-Storön_A.csv ; 19-163900-Storön_A.csv ; 20-Storön A-65.6972.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/163900/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/163900/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/163900/period/corrected-archive/data.csv;;
108170;Understen; 60.28 ; 18.92 ;12;Nej; 2-108170-Understen.csv ; 19-108170-Understen.csv ; 20-Understen-60.2761.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/108170/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/108170/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/108170/period/corrected-archive/data.csv;;
97150;Åkers Styckebruk; 59.25 ; 17.09 ;20;Nej; 2-97150-Åkers_Styckebruk.csv ; 19-97150-Åkers_Styckebruk.csv ; 20-Åkers Styckebruk-59.2511.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/97150/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/97150/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/97150/period/corrected-archive/data.csv;;
108320;Örskär A; 60.53 ; 18.37 ;6,539;Yes; 2-108320-Örskär_A.csv ; 19-108320-Örskär_A.csv ; 20-Örskär A-60.5256.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/108320/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/108320/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/108320/period/corrected-archive/data.csv;;
81050;Måseskär A; 58.09 ; 11.33 ;14.973;Ja; 2-81050-Måseskär_A.csv ; 19-81050-Måseskär_A.csv ; 20-Måseskär A-58.0937.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/81050/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/81050/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/81050/period/corrected-archive/data.csv;;
53260;Ystad; 55.44 ; 13.83 ;32;Nej; 2-53260-Ystad.csv ; 19-53260-Ystad.csv ; 20-Ystad-55.441.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/53260/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/53260/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/53260/period/corrected-archive/data.csv;;
83440;Mariestad; 58.71 ; 13.82 ;50;Ja; 2-83440-Mariestad.csv ; 19-83440-Mariestad.csv ; 20-Mariestad-58.7136.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/83440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/83440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/83440/period/corrected-archive/data.csv;;
171820;Pålkem M; 66.39 ; 21.62 ;261;Nej; 2-171820-Pålkem_M.csv ; 19-171820-Pålkem_M.csv ; 20-Pålkem M-66.3855.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/171820/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/171820/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/171820/period/corrected-archive/data.csv;;
94370;Asphyttan; 59.61 ; 14.19 ;130;No; 2-94370-Asphyttan.csv ; 19-94370-Asphyttan.csv ; 20-Asphyttan-59.6112.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/94370/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/94370/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/94370/period/corrected-archive/data.csv;;
71500;Säve-Skålvisered; 57.83 ; 11.92 ;20;Nej; 2-71500-Säve-Skålvisered.csv ; 19-71500-Säve-Skålvisered.csv ; 20-Säve-Skålvisered-57.8305.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/71500/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/71500/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/71500/period/corrected-archive/data.csv;;
91370;Djurskog; 59.61 ; 11.93 ;280;Nej; 2-91370-Djurskog.csv ; 19-91370-Djurskog.csv ; 20-Djurskog-59.6072.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/91370/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/91370/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/91370/period/corrected-archive/data.csv;;
71190;Nidingen A; 57.30 ; 11.90 ;3.785;Ja; 2-71190-Nidingen_A.csv ; 19-71190-Nidingen_A.csv ; 20-Nidingen A-57.3036.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/71190/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/71190/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/71190/period/corrected-archive/data.csv;;
96040;Floda A; 59.06 ; 16.39 ;31.337;Ja; 2-96040-Floda_A.csv ; 19-96040-Floda_A.csv ; 20-Floda A-59.0558.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/96040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/96040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/96040/period/corrected-archive/data.csv;;
66110;Öland's southern cape A; 56.20 ; 16.40 ;1.53;Yes; 2-66110-Öland's_southern_cape_A.csv ; 19-66110-Öland's_southern_cape_A.csv ; 20-Öland's southern cape A-56.1977.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/66110/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/66110/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/66110/period/corrected-archive/data.csv;;
139110;Skagsudde; 63.19 ; 19.02 ;13;Nej; 2-139110-Skagsudde.csv ; 19-139110-Skagsudde.csv ; 20-Skagsudde-63.1885.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/139110/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/139110/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/139110/period/corrected-archive/data.csv;;
78280;Östergarnsholm A; 57.44 ; 18.98 ;8,127;Yes; 2-78280-Östergarnsholm_A.csv ; 19-78280-Östergarnsholm_A.csv ; 20-Östergarnsholm A-57.4408.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/78280/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/78280/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/78280/period/corrected-archive/data.csv;;
74530;Lommaryd; 57.89 ; 14.73 ;240;Nej; 2-74530-Lommaryd.csv ; 19-74530-Lommaryd.csv ; 20-Lommaryd-57.8887.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/74530/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/74530/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/74530/period/corrected-archive/data.csv;;
95130;Örebro Airport; 59.23 ; 15.05 ;53;Yes; 2-95130-Örebro_Airport.csv ; 19-95130-Örebro_Airport.csv ; 20-Örebro Airport-59.2289.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/95130/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/95130/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/95130/period/corrected-archive/data.csv;;
72070;Grimeton; 57.11 ; 12.39 ;35;Nej; 2-72070-Grimeton.csv ; 19-72070-Grimeton.csv ; 20-Grimeton-57.1088.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/72070/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/72070/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/72070/period/corrected-archive/data.csv;;
154730;Stekenjokk A; 65.09 ; 14.51 ;1037.322;Ja; 2-154730-Stekenjokk_A.csv ; 19-154730-Stekenjokk_A.csv ; 20-Stekenjokk A-65.0929.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/154730/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/154730/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/154730/period/corrected-archive/data.csv;;
102210;Östmark-Röjdåsen; 60.35 ; 12.65 ;308;No; 2-102210-Östmark-Röjdåsen.csv ; 19-102210-Östmark-Röjdåsen.csv ; 20-Östmark-Röjdåsen-60.3548.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/102210/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/102210/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/102210/period/corrected-archive/data.csv;;
171790;Lakaträsk A; 66.28 ; 21.13 ;185.031;Ja; 2-171790-Lakaträsk_A.csv ; 19-171790-Lakaträsk_A.csv ; 20-Lakaträsk A-66.2789.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/171790/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/171790/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/171790/period/corrected-archive/data.csv;;
188800;Abisko; 68.35 ; 18.82 ;393.38;Yes; 2-188800-Abisko.csv ; 19-188800-Abisko.csv ; 20-Abisko-68.3538.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/188800/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/188800/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/188800/period/corrected-archive/data.csv;;
84470;Älgarås; 58.79 ; 14.32 ;130;Nej; 2-84470-Älgarås.csv ; 19-84470-Älgarås.csv ; 20-Älgarås-58.7906.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/84470/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/84470/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/84470/period/corrected-archive/data.csv;;
97180;Nyckelby; 59.30 ; 17.72 ;25;Nej; 2-97180-Nyckelby.csv ; 19-97180-Nyckelby.csv ; 20-Nyckelby-59.3.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/97180/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/97180/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/97180/period/corrected-archive/data.csv;;
151380;Skellefteå Flygplats; 64.62 ; 21.07 ;48;Ja; 2-151380-Skellefteå_Flygplats.csv ; 19-151380-Skellefteå_Flygplats.csv ; 20-Skellefteå Flygplats-64.6244.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/151380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/151380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/151380/period/corrected-archive/data.csv;;
161690;Älvsby Skogsskola; 65.68 ; 21.07 ;40;Nej; 2-161690-Älvsby_Skogsskola.csv ; 19-161690-Älvsby_Skogsskola.csv ; 20-Älvsby Skogsskola-65.6833.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/161690/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/161690/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/161690/period/corrected-archive/data.csv;;
97220;Svartsjö; 59.36 ; 17.74 ;10;Nej; 2-97220-Svartsjö.csv ; 19-97220-Svartsjö.csv ; 20-Svartsjö-59.3595.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/97220/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/97220/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/97220/period/corrected-archive/data.csv;;
66420;Kalmar flygplats; 56.68 ; 16.29 ;6;Ja; 2-66420-Kalmar_flygplats.csv ; 19-66420-Kalmar_flygplats.csv ; 20-Kalmar flygplats-56.6784.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/66420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/66420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/66420/period/corrected-archive/data.csv;;
155770;Kittelfjäll; 65.25 ; 15.50 ;560;Nej; 2-155770-Kittelfjäll.csv ; 19-155770-Kittelfjäll.csv ; 20-Kittelfjäll-65.25.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/155770/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/155770/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/155770/period/corrected-archive/data.csv;;
103420;Malung A; 60.68 ; 13.71 ;302.583;Ja; 2-103420-Malung_A.csv ; 19-103420-Malung_A.csv ; 20-Malung A-60.6765.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/103420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/103420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/103420/period/corrected-archive/data.csv;;
96230;Eskilstuna; 59.39 ; 16.46 ;8.928;Nej; 2-96230-Eskilstuna.csv ; 19-96230-Eskilstuna.csv ; 20-Eskilstuna-59.3853.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/96230/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/96230/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/96230/period/corrected-archive/data.csv;;
83420;Naven A; 58.70 ; 13.11 ;53;Ja; 2-83420-Naven_A.csv ; 19-83420-Naven_A.csv ; 20-Naven A-58.6998.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/83420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/83420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/83420/period/corrected-archive/data.csv;;
94410;Gammalkroppa; 59.68 ; 14.32 ;200;Nej; 2-94410-Gammalkroppa.csv ; 19-94410-Gammalkroppa.csv ; 20-Gammalkroppa-59.6833.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/94410/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/94410/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/94410/period/corrected-archive/data.csv;;
123340;Hedeviken; 62.41 ; 13.67 ;410;Ja; 2-123340-Hedeviken.csv ; 19-123340-Hedeviken.csv ; 20-Hedeviken-62.4112.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/123340/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/123340/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/123340/period/corrected-archive/data.csv;;
82380;Erikstad; 58.63 ; 12.41 ;65;Nej; 2-82380-Erikstad.csv ; 19-82380-Erikstad.csv ; 20-Erikstad-58.6336.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/82380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/82380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/82380/period/corrected-archive/data.csv;;
98140;Stormyra; 59.20 ; 18.33 ;15.646;Ja; 2-98140-Stormyra.csv ; 19-98140-Stormyra.csv ; 20-Stormyra-59.2024.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/98140/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/98140/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/98140/period/corrected-archive/data.csv;;
172740;Gyljen; 66.38 ; 22.71 ;50;Nej; 2-172740-Gyljen.csv ; 19-172740-Gyljen.csv ; 20-Gyljen-66.3792.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/172740/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/172740/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/172740/period/corrected-archive/data.csv;;
170930;Nattavaara A; 66.75 ; 20.92 ;327.631;Ja; 2-170930-Nattavaara_A.csv ; 19-170930-Nattavaara_A.csv ; 20-Nattavaara A-66.7516.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/170930/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/170930/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/170930/period/corrected-archive/data.csv;;
159970;Suddesjaur; 65.90 ; 19.09 ;342;Nej; 2-159970-Suddesjaur.csv ; 19-159970-Suddesjaur.csv ; 20-Suddesjaur-65.8952.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/159970/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/159970/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/159970/period/corrected-archive/data.csv;;
53440;Lund LTH; 55.71 ; 13.22 ;73;Nej; 2-53440-Lund_LTH.csv ; 19-53440-Lund_LTH.csv ; 20-Lund LTH-55.7142.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/53440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/53440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/53440/period/corrected-archive/data.csv;;
83210;Lanna; 58.35 ; 13.13 ;80;Ja; 2-83210-Lanna.csv ; 19-83210-Lanna.csv ; 20-Lanna-58.3476.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/83210/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/83210/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/83210/period/corrected-archive/data.csv;;
53230;Trelleborg; 55.38 ; 13.13 ;5;Nej; 2-53230-Trelleborg.csv ; 19-53230-Trelleborg.csv ; 20-Trelleborg-55.381.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/53230/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/53230/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/53230/period/corrected-archive/data.csv;;
63510;Ljungby A; 56.85 ; 13.88 ;148.485;Ja; 2-63510-Ljungby_A.csv ; 19-63510-Ljungby_A.csv ; 20-Ljungby A-56.8525.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/63510/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/63510/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/63510/period/corrected-archive/data.csv;;
133180;Mattmar V; 63.31 ; 13.88 ;360;Nej; 2-133180-Mattmar_V.csv ; 19-133180-Mattmar_V.csv ; 20-Mattmar V-63.3054.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/133180/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/133180/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/133180/period/corrected-archive/data.csv;;
102200;Östmark-Rännberg; 60.33 ; 12.68 ;198;No; 2-102200-Östmark-Rännberg.csv ; 19-102200-Östmark-Rännberg.csv ; 20-Östmark-Rännberg-60.3328.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/102200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/102200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/102200/period/corrected-archive/data.csv;;
107330;Fagerviken; 60.54 ; 17.75 ;5;Nej; 2-107330-Fagerviken.csv ; 19-107330-Fagerviken.csv ; 20-Fagerviken-60.542.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/107330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/107330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/107330/period/corrected-archive/data.csv;;
113420;Särna A; 61.69 ; 13.18 ;426.61;Ja; 2-113420-Särna_A.csv ; 19-113420-Särna_A.csv ; 20-Särna A-61.6909.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/113420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/113420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/113420/period/corrected-archive/data.csv;;
163950;Haparanda; 65.84 ; 24.11 ;5;Nej; 2-163950-Haparanda.csv ; 19-163950-Haparanda.csv ; 20-Haparanda-65.8367.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/163950/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/163950/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/163950/period/corrected-archive/data.csv;;
163960;Haparanda A; 65.82 ; 24.11 ;13.243;Ja; 2-163960-Haparanda_A.csv ; 19-163960-Haparanda_A.csv ; 20-Haparanda A-65.8237.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/163960/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/163960/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/163960/period/corrected-archive/data.csv;;
170670;Harads; 66.08 ; 20.97 ;35;Nej; 2-170670-Harads.csv ; 19-170670-Harads.csv ; 20-Harads-66.0833.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/170670/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/170670/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/170670/period/corrected-archive/data.csv;;
161810;Lillpite; 65.38 ; 21.17 ;15;Nej; 2-161810-Lillpite.csv ; 19-161810-Lillpite.csv ; 20-Lillpite-65.375.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/161810/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/161810/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/161810/period/corrected-archive/data.csv;;
151550;Furuögrund; 64.91 ; 21.23 ;10;Nej; 2-151550-Furuögrund.csv ; 19-151550-Furuögrund.csv ; 20-Furuögrund-64.9112.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/151550/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/151550/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/151550/period/corrected-archive/data.csv;;
134130;Frösön D; 63.19 ; 14.49 ;375;Nej; 2-134130-Frösön_D.csv ; 19-134130-Frösön_D.csv ; 20-Frösön D-63.1947.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/134130/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/134130/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/134130/period/corrected-archive/data.csv;;
162800;Farstugrunden Aut; 65.33 ; 22.75 ;1;Nej; 2-162800-Farstugrunden_Aut.csv ; 19-162800-Farstugrunden_Aut.csv ; 20-Farstugrunden Aut-65.33.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/162800/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/162800/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/162800/period/corrected-archive/data.csv;;
