InputID,TargetID,Distance
01_Bjdamm,73610,296932.671951205
01_Bjdamm,180960,983609.136481514
01_Bjdamm,154720,653251.913573753
01_Bjdamm,95540,83132.3616544123
01_Bjdamm,150640,661645.221113901
01_Bjdamm,124320,381062.978029768
01_Bjdamm,124300,377640.798414303
01_Bjdamm,86420,62356.2613777971
01_Bjdamm,182720,930324.599776234
01_Bjdamm,173960,921317.261892111
01_Bjdamm,133500,530620.028735661
01_Bjdamm,137040,436688.490992486
01_Bjdamm,64030,371449.155397222
01_Bjdamm,54550,384673.631758528
01_Bjdamm,82360,229067.921147143
01_Bjdamm,136090,437466.131090761
01_Bjdamm,117430,288532.97259417
01_Bjdamm,114270,254783.345065368
01_Bjdamm,167980,859867.843169757
01_Bjdamm,167990,859857.081412065
01_Bjdamm,85650,58244.3751392897
01_Bjdamm,182930,1001756.43363606
01_Bjdamm,171790,828211.790362317
01_Bjdamm,87450,120649.367013179
01_Bjdamm,87440,120530.841068084
01_Bjdamm,192710,1026461.6001308
01_Bjdamm,180770,919907.607483029
01_Bjdamm,91620,231489.449139306
01_Bjdamm,85250,92342.9100274675
01_Bjdamm,63510,292045.600445717
01_Bjdamm,63050,387326.467550611
01_Bjdamm,81130,260519.715034174
01_Bjdamm,123070,354015.936697661
01_Bjdamm,53440,424735.453705168
01_Bjdamm,128390,397221.284547183
01_Bjdamm,83460,164515.623390737
01_Bjdamm,102190,220996.872592386
01_Bjdamm,83130,203178.296898333
01_Bjdamm,127140,347066.05725375
01_Bjdamm,85040,135560.369059467
01_Bjdamm,85050,135738.900062027
01_Bjdamm,180750,915693.297949748
01_Bjdamm,53360,443539.030616636
01_Bjdamm,53370,441538.668925245
01_Bjdamm,52350,442869.421722878
