InputID,TargetID,Distance
01_Bjdamm,81090,271728.988695196
01_Bjdamm,72450,240948.787643932
01_Bjdamm,74710,156306.312356373
01_Bjdamm,73350,205491.176664048
01_Bjdamm,133410,515660.602661004
01_Bjdamm,85120,127275.479910413
01_Bjdamm,53420,417407.748915993
01_Bjdamm,113040,248394.275466687
01_Bjdamm,138270,484813.926253205
01_Bjdamm,140560,582412.061806771
01_Bjdamm,76310,190647.026212747
01_Bjdamm,138720,536867.287652869
01_Bjdamm,91130,228443.925607999
01_Bjdamm,164720,771088.116435136
01_Bjdamm,65170,334242.632806154
01_Bjdamm,98280,126662.666766414
01_Bjdamm,107600,158388.575729154
01_Bjdamm,86620,85957.8828887814
01_Bjdamm,96640,88193.3464023215
01_Bjdamm,64070,363820.393598789
01_Bjdamm,106040,99037.0583903581
01_Bjdamm,122390,426820.021356021
01_Bjdamm,63420,326326.799060024
01_Bjdamm,92370,176496.604562886
01_Bjdamm,84010,162249.655802377
01_Bjdamm,127130,347080.175472904
01_Bjdamm,150200,626019.224618123
01_Bjdamm,133400,512083.248913304
01_Bjdamm,161930,779791.350759995
01_Bjdamm,149390,629868.798005588
01_Bjdamm,82640,221086.186529698
01_Bjdamm,54410,406446.088346712
01_Bjdamm,105610,145496.813727924
01_Bjdamm,157870,712563.655553989
01_Bjdamm,78130,268571.326127959
01_Bjdamm,78240,251881.473282407
01_Bjdamm,150040,597508.238246064
01_Bjdamm,150210,619979.422285384
01_Bjdamm,151570,693521.851488973
01_Bjdamm,161700,700170.476213567
01_Bjdamm,64050,367054.980631355
01_Bjdamm,94610,77404.853885894
01_Bjdamm,82490,225109.169308119
01_Bjdamm,84620,129571.39004227
01_Bjdamm,148370,613572.568367361
01_Bjdamm,62600,362457.169124849
01_Bjdamm,86170,106488.986249595
01_Bjdamm,65280,316571.243622557
01_Bjdamm,75610,245913.741514664
01_Bjdamm,136610,435238.638741193
01_Bjdamm,53310,443529.589640683
01_Bjdamm,86220,104018.398736836
01_Bjdamm,123450,406446.635196469
01_Bjdamm,123460,409635.864597302
01_Bjdamm,92530,221433.476370358
01_Bjdamm,94390,113607.993646144
01_Bjdamm,156740,659422.775456947
01_Bjdamm,134420,508412.914931444
01_Bjdamm,104320,174524.150283327
01_Bjdamm,98090,138708.502482323
01_Bjdamm,133620,482363.668580068
01_Bjdamm,115630,223505.074316448
01_Bjdamm,94570,132580.535435342
01_Bjdamm,160600,683664.524725819
01_Bjdamm,73430,236950.513506007
01_Bjdamm,73400,231889.022748972
01_Bjdamm,115040,206208.232509016
01_Bjdamm,156850,704393.444829663
01_Bjdamm,85080,129311.172102638
01_Bjdamm,107120,152780.592781598
01_Bjdamm,85060,131418.135057454
01_Bjdamm,54480,396694.861283961
01_Bjdamm,94140,91547.9430172458
01_Bjdamm,94160,86864.3144040592
01_Bjdamm,138110,455174.783311917
01_Bjdamm,93370,148878.442194384
01_Bjdamm,116480,288676.550121071
01_Bjdamm,116490,291823.646020217
01_Bjdamm,132370,516341.650333519
01_Bjdamm,156770,669263.232941217
01_Bjdamm,156790,679302.479015108
01_Bjdamm,81320,266435.259388542
01_Bjdamm,75080,232362.021761223
01_Bjdamm,91370,234497.871176498
01_Bjdamm,84200,149703.011066168
01_Bjdamm,105330,156532.108458308
01_Bjdamm,98190,154198.626053735
01_Bjdamm,105640,145258.901251094
01_Bjdamm,75120,225536.918841367
01_Bjdamm,123060,344721.520451887
01_Bjdamm,84680,142264.328823378
01_Bjdamm,97590,123333.686273946
01_Bjdamm,73010,279361.172037306
01_Bjdamm,96120,49802.0147834184
01_Bjdamm,132240,491950.988113422
01_Bjdamm,105570,192657.511457539
01_Bjdamm,124480,403517.465405824
01_Bjdamm,116240,243449.146309335
01_Bjdamm,74610,262075.091332752
01_Bjdamm,81550,244617.22185003
01_Bjdamm,126280,358161.346844263
01_Bjdamm,97600,62657.3817911863
01_Bjdamm,103050,166759.947158121
01_Bjdamm,88560,135033.160406327
01_Bjdamm,132590,555032.576369719
01_Bjdamm,115230,240263.115817253
01_Bjdamm,115220,238396.109689866
01_Bjdamm,136240,466208.73535837
01_Bjdamm,62510,329031.379530549
01_Bjdamm,63720,328746.399675952
01_Bjdamm,107440,189440.200487532
01_Bjdamm,83330,138971.2503553
01_Bjdamm,53710,402784.407729392
01_Bjdamm,85720,33034.4098827929
01_Bjdamm,64330,306721.442494014
01_Bjdamm,66470,274519.257198624
01_Bjdamm,97360,100539.031682773
01_Bjdamm,84080,166480.209356581
01_Bjdamm,96140,42787.6713530504
01_Bjdamm,149300,609347.213921238
01_Bjdamm,74400,182971.919605514
01_Bjdamm,98630,134852.782247756
01_Bjdamm,65360,293621.190779967
01_Bjdamm,97380,76732.4850268271
01_Bjdamm,97370,79664.7492280295
01_Bjdamm,82380,216100.518016353
01_Bjdamm,85230,94630.2639449891
01_Bjdamm,65260,311384.297998256
01_Bjdamm,98480,163842.203935443
01_Bjdamm,96230,32432.4079783383
01_Bjdamm,96190,31340.2803928299
01_Bjdamm,181970,997643.167651649
01_Bjdamm,113080,240049.571890933
01_Bjdamm,63470,312173.63776274
01_Bjdamm,98640,118983.816091186
01_Bjdamm,72120,292902.89626678
01_Bjdamm,160800,727088.059735825
01_Bjdamm,75090,239597.394918335
01_Bjdamm,105000,87023.98238809
01_Bjdamm,107330,176534.250352629
01_Bjdamm,102520,251052.785791606
01_Bjdamm,86090,121509.249826428
01_Bjdamm,62520,331580.319159408
01_Bjdamm,83090,175302.53093838
01_Bjdamm,85090,122194.546680223
01_Bjdamm,52230,468784.849378723
01_Bjdamm,52240,468784.849378723
01_Bjdamm,76610,176808.22142059
01_Bjdamm,105370,156530.478070909
01_Bjdamm,136050,431315.497090449
01_Bjdamm,98620,136054.215806843
01_Bjdamm,155740,655177.228812348
01_Bjdamm,95320,40928.7784793222
01_Bjdamm,63540,302258.333200659
01_Bjdamm,94430,117035.697863073
01_Bjdamm,107140,155936.116680558
01_Bjdamm,107130,156323.832128694
01_Bjdamm,115030,205730.114706838
01_Bjdamm,125020,314960.077620397
01_Bjdamm,118610,254068.354202666
01_Bjdamm,85430,59716.2452759366
01_Bjdamm,85410,58192.668566268
01_Bjdamm,115610,235006.745736154
01_Bjdamm,144260,585000.796387333
01_Bjdamm,94110,64818.6682882218
01_Bjdamm,135600,453569.648253447
01_Bjdamm,73550,223161.40807402
01_Bjdamm,122360,426045.883254323
01_Bjdamm,156880,713478.912197283
01_Bjdamm,146250,579393.911122406
01_Bjdamm,96460,80352.0337810617
01_Bjdamm,74420,201922.129921679
01_Bjdamm,148150,575616.536133542
01_Bjdamm,104390,181167.066965003
01_Bjdamm,104360,176338.222931132
01_Bjdamm,96020,39932.9697272555
01_Bjdamm,104160,139965.159964722
01_Bjdamm,96040,29304.1484972352
01_Bjdamm,63190,350201.030215981
01_Bjdamm,112510,355111.070044266
01_Bjdamm,106100,106813.608375668
01_Bjdamm,106640,163881.425761847
01_Bjdamm,137080,440856.956308938
01_Bjdamm,74430,191642.091909882
01_Bjdamm,83380,159010.619116982
01_Bjdamm,93580,161328.55215718
01_Bjdamm,75710,159589.995302826
01_Bjdamm,136310,480035.312755976
01_Bjdamm,122010,358632.143799889
01_Bjdamm,72210,288954.339421187
01_Bjdamm,126060,322495.008823597
01_Bjdamm,148050,556050.690540794
01_Bjdamm,148040,554247.274962748
01_Bjdamm,104090,136113.654023866
01_Bjdamm,65180,331296.124406773
01_Bjdamm,53550,390250.851785798
01_Bjdamm,144220,582343.984094138
01_Bjdamm,93320,158912.807915933
01_Bjdamm,106300,151681.526697077
01_Bjdamm,96010,56262.8238032643
01_Bjdamm,126630,365079.965806199
01_Bjdamm,126300,367357.080779242
01_Bjdamm,92440,205862.798609826
01_Bjdamm,97420,101256.546647684
01_Bjdamm,65570,253679.193439979
01_Bjdamm,63530,313859.89727914
01_Bjdamm,134110,450212.226608007
01_Bjdamm,134130,449118.044798563
01_Bjdamm,97550,130324.50230532
01_Bjdamm,53590,425630.661167523
01_Bjdamm,151550,689705.078540706
01_Bjdamm,73390,237854.080242062
01_Bjdamm,84390,128878.487944564
01_Bjdamm,160740,703511.618656532
01_Bjdamm,95480,62221.7067229161
01_Bjdamm,144240,580704.467749279
01_Bjdamm,72640,263799.688699071
01_Bjdamm,114480,296349.989972502
01_Bjdamm,79580,236795.469650874
01_Bjdamm,79520,233412.978977582
01_Bjdamm,78550,225281.243102885
01_Bjdamm,134410,501944.769489378
01_Bjdamm,134460,512135.883700699
01_Bjdamm,115500,291455.756787574
01_Bjdamm,76010,252188.534336018
01_Bjdamm,94410,107486.757588086
01_Bjdamm,64090,356408.484723263
01_Bjdamm,106600,138675.994850339
01_Bjdamm,157790,687887.576528842
01_Bjdamm,82030,258078.281218231
01_Bjdamm,125580,416275.681866939
01_Bjdamm,82110,227621.826994534
01_Bjdamm,63340,343822.02067582
01_Bjdamm,84700,109172.127020118
01_Bjdamm,104540,202348.476745846
01_Bjdamm,76340,185100.069329324
01_Bjdamm,155800,682072.412941911
01_Bjdamm,155790,682108.600671578
01_Bjdamm,63010,394154.993060272
01_Bjdamm,98060,152607.603434226
01_Bjdamm,73170,260360.430034893
01_Bjdamm,135640,499783.874244017
01_Bjdamm,168760,799164.49306902
01_Bjdamm,76420,170847.192960917
01_Bjdamm,86510,49444.5018129098
01_Bjdamm,62550,333423.017433512
01_Bjdamm,159770,701239.294923255
01_Bjdamm,127040,323657.630316001
01_Bjdamm,97030,77281.736086918
01_Bjdamm,85450,72839.3244094995
01_Bjdamm,78340,245689.541482762
01_Bjdamm,89240,207444.231367479
01_Bjdamm,89230,206927.957346213
01_Bjdamm,98430,135263.166749505
01_Bjdamm,127600,324081.935497348
01_Bjdamm,145710,565590.617339613
01_Bjdamm,96060,28704.8893333722
01_Bjdamm,181740,926739.376292266
01_Bjdamm,136710,431555.736813943
01_Bjdamm,93730,125124.866303811
01_Bjdamm,75130,231799.004589998
01_Bjdamm,147300,591792.634702145
01_Bjdamm,148200,582622.703449656
01_Bjdamm,84730,106203.97135351
01_Bjdamm,103290,179456.767414269
01_Bjdamm,163970,837197.023226642
01_Bjdamm,146010,535004.608083794
01_Bjdamm,149150,586633.387980435
01_Bjdamm,72330,278254.384108704
01_Bjdamm,81420,279195.780268085
01_Bjdamm,94330,76265.5033554639
01_Bjdamm,135200,458503.447929372
01_Bjdamm,72070,311431.189285402
01_Bjdamm,64200,329108.289145274
01_Bjdamm,97050,108149.565673291
01_Bjdamm,93200,164785.431844136
01_Bjdamm,112170,287144.12734241
01_Bjdamm,64120,354653.09866939
01_Bjdamm,116050,209127.087519721
01_Bjdamm,105420,165613.594152954
01_Bjdamm,85660,50786.539591626
01_Bjdamm,94420,98902.0748068689
01_Bjdamm,105050,110840.090181182
01_Bjdamm,84610,159750.323567369
01_Bjdamm,102700,228589.309249621
01_Bjdamm,92560,191502.851944687
01_Bjdamm,82200,215348.706741863
01_Bjdamm,93310,121441.058774129
01_Bjdamm,105360,162734.51083939
01_Bjdamm,132680,528717.422522633
01_Bjdamm,114300,252925.915889835
01_Bjdamm,95380,56471.3148904337
01_Bjdamm,76500,161240.676943659
01_Bjdamm,85610,78084.0780073834
01_Bjdamm,150440,651484.503495356
01_Bjdamm,99150,173477.092420561
01_Bjdamm,65610,268643.45645671
01_Bjdamm,122610,377920.146109378
01_Bjdamm,145130,557144.530105076
01_Bjdamm,84690,106932.264093291
01_Bjdamm,65630,311347.892204689
01_Bjdamm,65530,262924.213193053
01_Bjdamm,75490,158704.839320749
01_Bjdamm,84590,110904.157965535
01_Bjdamm,137490,515621.719310814
01_Bjdamm,147570,650814.249383939
01_Bjdamm,147560,650814.249383939
01_Bjdamm,76430,170545.086817595
01_Bjdamm,81590,247362.009010801
01_Bjdamm,98180,136054.215806843
01_Bjdamm,103090,160774.829178791
01_Bjdamm,103100,160774.829178791
01_Bjdamm,125490,399501.000367489
01_Bjdamm,86260,90015.4037540496
01_Bjdamm,172740,866883.613289891
01_Bjdamm,64220,327662.178140397
01_Bjdamm,106170,127948.527728413
01_Bjdamm,94600,66162.8040603119
01_Bjdamm,144300,595658.755481427
01_Bjdamm,144310,595160.098214857
01_Bjdamm,180760,912155.590620051
01_Bjdamm,180740,914342.756316947
01_Bjdamm,171850,866194.814039606
01_Bjdamm,106720,194637.508717425
01_Bjdamm,134060,445833.902624355
01_Bjdamm,54650,423462.858763027
01_Bjdamm,106670,151268.38833835
01_Bjdamm,106680,151268.38833835
01_Bjdamm,106690,151268.38833835
01_Bjdamm,106630,151268.38833835
01_Bjdamm,106360,152476.984651246
01_Bjdamm,107400,171904.016348707
01_Bjdamm,107420,178902.343817434
01_Bjdamm,107410,173550.654734922
01_Bjdamm,107430,178943.399244307
01_Bjdamm,127480,406079.556388897
01_Bjdamm,72010,304994.704268324
01_Bjdamm,132610,557280.22506046
01_Bjdamm,84520,99586.9644153101
01_Bjdamm,105400,166880.774554512
01_Bjdamm,94460,119183.294099706
01_Bjdamm,135420,497610.39839457
01_Bjdamm,74350,200766.454932159
01_Bjdamm,112360,327070.058132167
01_Bjdamm,83370,160081.001727687
01_Bjdamm,72630,289636.316491047
01_Bjdamm,71420,287334.807278546
01_Bjdamm,75640,224635.799795837
01_Bjdamm,74550,183884.560947918
01_Bjdamm,72280,276497.171918185
01_Bjdamm,97350,70235.2184207988
01_Bjdamm,85550,49216.3399666888
01_Bjdamm,105170,116436.675852624
01_Bjdamm,74180,241337.601961418
01_Bjdamm,84720,140602.809837907
01_Bjdamm,171970,902170.339832629
01_Bjdamm,54430,409052.070406865
01_Bjdamm,62260,370423.110031423
01_Bjdamm,134120,452373.064435696
01_Bjdamm,135460,507710.035242385
01_Bjdamm,95040,55286.8270641296
01_Bjdamm,96390,65953.6563239697
01_Bjdamm,135440,502713.781164616
01_Bjdamm,97460,88681.5795504502
01_Bjdamm,62400,336677.700944044
01_Bjdamm,62390,336677.700944044
01_Bjdamm,62410,339580.398688272
01_Bjdamm,62420,339875.65187198
01_Bjdamm,136060,432241.342386928
01_Bjdamm,93260,140154.461230379
01_Bjdamm,54310,429169.459407318
01_Bjdamm,135350,485330.246843219
01_Bjdamm,97060,106150.806287278
01_Bjdamm,114410,276852.711248153
01_Bjdamm,124290,368423.673874152
01_Bjdamm,64020,364465.084264674
01_Bjdamm,163960,844126.451456711
01_Bjdamm,163950,847858.034606306
01_Bjdamm,170670,804791.661814498
01_Bjdamm,161780,731022.190725124
01_Bjdamm,160610,725350.66339855
01_Bjdamm,107080,123866.75836328
01_Bjdamm,108600,172366.409106544
01_Bjdamm,149010,566868.308918751
01_Bjdamm,180710,901205.564698501
01_Bjdamm,87150,123585.764624112
01_Bjdamm,87140,123585.764624112
01_Bjdamm,115710,253638.673298552
01_Bjdamm,126070,323240.984161894
01_Bjdamm,94710,77964.5072450853
01_Bjdamm,62080,393091.438322341
01_Bjdamm,138360,511325.694838344
01_Bjdamm,78510,229272.442131957
01_Bjdamm,63480,319240.560863182
01_Bjdamm,158830,706652.19340771
01_Bjdamm,123250,379457.769754176
01_Bjdamm,105160,117549.198625072
01_Bjdamm,81310,269552.048575159
01_Bjdamm,74410,195667.454608798
01_Bjdamm,107230,144098.677343669
01_Bjdamm,123340,376650.856293127
01_Bjdamm,161650,789122.522432081
01_Bjdamm,78420,229256.942069087
01_Bjdamm,76570,147084.626209558
01_Bjdamm,62030,405719.814587252
01_Bjdamm,62020,403994.311205009
01_Bjdamm,62040,404415.818492824
01_Bjdamm,138400,512358.577330551
01_Bjdamm,138390,511571.767516133
01_Bjdamm,78140,261828.147015431
01_Bjdamm,64210,332370.264974978
01_Bjdamm,125030,312585.98738162
01_Bjdamm,81140,273153.539244489
01_Bjdamm,85210,103123.019073155
01_Bjdamm,83060,212392.059018131
01_Bjdamm,78250,263906.287187415
01_Bjdamm,65560,260146.546590949
01_Bjdamm,96080,57188.4528267607
01_Bjdamm,73230,239389.827100155
01_Bjdamm,73220,269076.211686374
01_Bjdamm,106610,99836.8572806184
01_Bjdamm,105390,165484.634535159
01_Bjdamm,52560,412164.216378377
01_Bjdamm,145090,545582.727236964
01_Bjdamm,72440,267185.841998196
01_Bjdamm,65580,251247.989086338
01_Bjdamm,134200,464631.824818055
01_Bjdamm,84180,139257.200791794
01_Bjdamm,76370,179727.614058283
01_Bjdamm,85540,45185.4685300059
01_Bjdamm,97640,68780.2234858844
01_Bjdamm,83350,168829.153289574
01_Bjdamm,97470,94754.4200283075
01_Bjdamm,137120,444724.93290567
01_Bjdamm,75370,181670.350446653
01_Bjdamm,62200,371484.189484728
01_Bjdamm,132660,539575.036321954
01_Bjdamm,68560,286555.676973521
01_Bjdamm,68550,286555.676973521
01_Bjdamm,65150,338839.088546999
01_Bjdamm,106330,147470.91479805
01_Bjdamm,86200,110612.710483771
01_Bjdamm,86120,117241.175424536
01_Bjdamm,150460,663630.691873803
01_Bjdamm,108620,158950.513451435
01_Bjdamm,140360,548744.397621645
01_Bjdamm,140460,572537.795371775
01_Bjdamm,140470,570589.910235887
01_Bjdamm,161980,804339.006193922
01_Bjdamm,74020,264193.421985595
01_Bjdamm,75520,148884.038694387
01_Bjdamm,94400,108024.175144477
01_Bjdamm,72350,292045.129343424
01_Bjdamm,113190,280167.658810009
01_Bjdamm,146070,545634.112413822
01_Bjdamm,146050,542326.712901114
01_Bjdamm,62270,365592.201090216
01_Bjdamm,117440,284375.220240252
01_Bjdamm,72500,272841.8744127
01_Bjdamm,126330,372497.036347118
01_Bjdamm,75060,240868.395245193
01_Bjdamm,86410,61220.6290031329
01_Bjdamm,75410,193413.639310436
01_Bjdamm,125450,395806.166702689
01_Bjdamm,125440,395873.002076842
01_Bjdamm,98290,165066.294042258
01_Bjdamm,74480,188383.041335987
01_Bjdamm,88590,150733.274310251
01_Bjdamm,74260,217849.162626368
01_Bjdamm,64410,299995.813453077
01_Bjdamm,96200,27705.0072063395
01_Bjdamm,97450,84612.4246177083
01_Bjdamm,123020,350750.673764978
01_Bjdamm,132310,509424.381987109
01_Bjdamm,72370,252819.986195665
01_Bjdamm,146600,577612.376889859
01_Bjdamm,127160,346079.362797348
01_Bjdamm,95260,30712.1198496126
01_Bjdamm,96090,30527.0346288956
01_Bjdamm,149700,598136.121917965
01_Bjdamm,149710,598084.428633836
01_Bjdamm,149160,593957.031063511
01_Bjdamm,105720,101474.929266928
01_Bjdamm,83190,198238.676244813
01_Bjdamm,114520,314692.354196732
01_Bjdamm,64580,263646.750188435
01_Bjdamm,116070,216394.865720404
01_Bjdamm,128370,394551.809499671
01_Bjdamm,127380,394606.455519587
01_Bjdamm,72680,274991.683424736
01_Bjdamm,72650,268434.528345625
01_Bjdamm,81580,236570.582760991
01_Bjdamm,85180,113068.306557362
01_Bjdamm,75380,181469.303669618
01_Bjdamm,63080,368827.987410426
01_Bjdamm,63160,349936.407021779
01_Bjdamm,104140,137645.351739286
01_Bjdamm,144230,581721.782268131
01_Bjdamm,64710,355322.346661294
01_Bjdamm,81630,293356.877870803
01_Bjdamm,91520,238173.211144563
01_Bjdamm,81570,262648.59872489
01_Bjdamm,82500,210547.654602441
01_Bjdamm,62160,393728.561202131
01_Bjdamm,63730,325056.13800334
01_Bjdamm,106410,169671.247140888
01_Bjdamm,93350,173324.811152544
01_Bjdamm,128560,427775.472567723
01_Bjdamm,138410,522318.20014586
01_Bjdamm,84040,153144.808197347
01_Bjdamm,53730,433787.629330691
01_Bjdamm,92580,197813.95959091
01_Bjdamm,145340,596817.259170054
01_Bjdamm,127390,387125.03544653
01_Bjdamm,133050,446141.366210074
01_Bjdamm,107070,115634.480937552
01_Bjdamm,95020,27721.5180708497
01_Bjdamm,106710,112497.949810176
01_Bjdamm,95290,32291.6366784895
01_Bjdamm,83610,171998.534157908
01_Bjdamm,74740,176621.577371402
01_Bjdamm,126340,372497.036347118
01_Bjdamm,91660,238779.76911188
01_Bjdamm,162970,810751.987084727
01_Bjdamm,81530,238992.883175605
01_Bjdamm,53630,451608.697065619
01_Bjdamm,117370,278526.267934608
01_Bjdamm,102540,267011.43646911
01_Bjdamm,83740,161694.679255325
01_Bjdamm,53500,400681.605942793
01_Bjdamm,53530,399631.103928443
01_Bjdamm,104020,107526.912852819
01_Bjdamm,63620,363909.612641461
01_Bjdamm,105230,135594.146130185
01_Bjdamm,112520,343765.655834541
01_Bjdamm,147270,585096.795899183
01_Bjdamm,117200,276888.115838141
01_Bjdamm,127340,377726.443671091
01_Bjdamm,105580,195486.074821296
01_Bjdamm,64450,282691.459402393
01_Bjdamm,98340,160047.044885763
01_Bjdamm,138020,439903.768397348
01_Bjdamm,173980,946282.711489395
01_Bjdamm,156860,705662.496620094
01_Bjdamm,172900,895174.30036781
01_Bjdamm,154920,728359.519482814
01_Bjdamm,115460,296716.183944766
01_Bjdamm,158810,694372.837469487
01_Bjdamm,104660,206734.697191144
01_Bjdamm,169880,845545.979614874
01_Bjdamm,170860,836411.084951128
01_Bjdamm,86300,94097.6661100984
01_Bjdamm,72380,275652.476257708
01_Bjdamm,62560,326343.779045461
01_Bjdamm,53250,452536.986879802
01_Bjdamm,143440,622433.427346118
01_Bjdamm,180950,987489.370533131
01_Bjdamm,157670,678103.775334194
01_Bjdamm,96100,8231.34574885502
01_Bjdamm,182830,969370.218119798
01_Bjdamm,136420,499075.217292536
01_Bjdamm,136410,499075.217292536
01_Bjdamm,166810,800142.683208469
01_Bjdamm,95710,22338.4902235982
01_Bjdamm,73630,253452.867738045
01_Bjdamm,169030,776174.975845945
01_Bjdamm,126480,402323.995526057
01_Bjdamm,103200,201771.825988579
01_Bjdamm,94380,77738.4520454677
01_Bjdamm,139260,509138.633694721
01_Bjdamm,133220,479197.933506103
01_Bjdamm,102470,262302.06085783
01_Bjdamm,133240,484664.420270128
