InputID,TargetID,Distance
01_Bjdamm,137100,445019.880442288
01_Bjdamm,127220,358584.813923494
01_Bjdamm,54550,385377.34642589
01_Bjdamm,123070,353921.453666132
01_Bjdamm,122610,377920.146109378
01_Bjdamm,62520,331580.319159408
01_Bjdamm,84620,129571.39004227
01_Bjdamm,85160,107352.870839914
01_Bjdamm,177930,950841.536021401
01_Bjdamm,78240,251881.473282407
01_Bjdamm,117430,288302.396742853
01_Bjdamm,74640,215916.380664116
01_Bjdamm,84630,137224.5762409
01_Bjdamm,65020,354867.56387427
01_Bjdamm,160790,711267.282421195
01_Bjdamm,178850,930000.944491061
01_Bjdamm,71360,312052.127675199
01_Bjdamm,126440,395987.218661704
01_Bjdamm,96190,31340.2803928299
01_Bjdamm,132620,501588.999819921
01_Bjdamm,86360,69645.0566385893
01_Bjdamm,86660,76148.0270013569
01_Bjdamm,148050,556050.690540794
01_Bjdamm,106160,128785.354701166
01_Bjdamm,181890,971819.685747256
01_Bjdamm,150090,601834.619846678
01_Bjdamm,62250,363061.649317069
01_Bjdamm,81370,270520.569155242
01_Bjdamm,158740,673925.683932008
01_Bjdamm,148300,598233.942457713
01_Bjdamm,77180,244528.47076585
01_Bjdamm,140460,572537.795371775
01_Bjdamm,160750,701091.985373448
01_Bjdamm,127310,375482.799809941
01_Bjdamm,107140,155936.116680558
01_Bjdamm,87450,120789.800475839
01_Bjdamm,86700,108859.91817704
01_Bjdamm,123250,379457.769754176
01_Bjdamm,93230,144446.064075285
01_Bjdamm,63230,351469.902832839
01_Bjdamm,160960,771286.771781711
01_Bjdamm,52230,468784.849378723
01_Bjdamm,62600,362457.169124849
01_Bjdamm,181970,997643.167651649
01_Bjdamm,163680,838123.386339264
01_Bjdamm,74480,188383.041335987
01_Bjdamm,83640,185883.923229463
01_Bjdamm,82190,235033.872200478
01_Bjdamm,82620,236066.226437829
01_Bjdamm,95540,83198.0115982882
01_Bjdamm,115460,296716.183944766
01_Bjdamm,135640,499783.874244017
01_Bjdamm,112510,356633.547463666
01_Bjdamm,137070,447569.964183147
01_Bjdamm,183750,962147.906549161
01_Bjdamm,163940,825173.430195473
01_Bjdamm,172920,905460.143318561
01_Bjdamm,136610,435238.638741193
01_Bjdamm,84310,116799.414814487
01_Bjdamm,125440,395873.002076842
01_Bjdamm,53370,442286.255863073
01_Bjdamm,53360,443609.22387859
01_Bjdamm,162790,753913.443902615
01_Bjdamm,182930,1001495.5626565
01_Bjdamm,99150,173477.092420561
01_Bjdamm,74410,195667.454608798
01_Bjdamm,178790,912713.599465015
01_Bjdamm,75250,205792.733022157
01_Bjdamm,115050,202539.224158555
01_Bjdamm,188840,1034079.53223596
01_Bjdamm,97170,70873.9701413323
01_Bjdamm,107420,178902.343817434
01_Bjdamm,62030,405719.814587252
01_Bjdamm,96640,88193.3464023215
01_Bjdamm,103570,226553.064308977
01_Bjdamm,132030,469847.878417687
01_Bjdamm,134110,450212.226608007
01_Bjdamm,134620,524902.602586122
01_Bjdamm,161650,789122.522432081
01_Bjdamm,151220,637080.113297951
01_Bjdamm,78290,235715.814184822
01_Bjdamm,98610,122878.816962877
01_Bjdamm,112540,343236.759571354
01_Bjdamm,147170,569065.635798627
01_Bjdamm,86350,73253.8246578745
01_Bjdamm,132110,487049.630258548
01_Bjdamm,82000,260968.746209988
01_Bjdamm,82360,228864.681729937
01_Bjdamm,125450,395806.166702689
01_Bjdamm,188700,1027566.90725246
01_Bjdamm,74490,179054.946085761
01_Bjdamm,156940,735967.726346099
01_Bjdamm,107040,127988.827102564
01_Bjdamm,86200,110612.710483771
01_Bjdamm,188810,1032115.25403228
01_Bjdamm,62260,370423.110031423
01_Bjdamm,144160,568054.907367946
01_Bjdamm,96560,85685.7649063939
01_Bjdamm,64320,305944.118517811
01_Bjdamm,161770,727769.752220288
01_Bjdamm,161790,729778.686442792
01_Bjdamm,64040,371153.989230519
01_Bjdamm,83230,155245.025191063
01_Bjdamm,95350,57435.1248379971
01_Bjdamm,123480,428450.855551981
01_Bjdamm,73090,271728.186784272
01_Bjdamm,64560,266199.173015442
01_Bjdamm,105630,147678.137020837
01_Bjdamm,86340,72416.7557235306
01_Bjdamm,145580,641061.790592622
01_Bjdamm,81340,265589.093260193
01_Bjdamm,53770,437018.845315865
01_Bjdamm,172940,903245.310358815
01_Bjdamm,170790,819884.971027466
01_Bjdamm,180760,912155.590620051
01_Bjdamm,134150,454032.036360248
01_Bjdamm,74600,249095.020737746
01_Bjdamm,133240,484664.420270128
01_Bjdamm,74180,241337.601961418
01_Bjdamm,63440,326583.11778176
01_Bjdamm,182910,1005864.18702047
01_Bjdamm,180940,982709.683889734
01_Bjdamm,161940,788755.151097696
01_Bjdamm,178680,917830.057275576
01_Bjdamm,66630,290221.758248092
01_Bjdamm,146380,603880.432499086
01_Bjdamm,155970,735379.733962591
01_Bjdamm,112080,275670.601576506
01_Bjdamm,62420,339875.65187198
01_Bjdamm,94320,103389.774003543
01_Bjdamm,96000,31493.5994452296
01_Bjdamm,166810,800142.683208469
01_Bjdamm,169790,806353.10925004
01_Bjdamm,170630,804313.5842765
01_Bjdamm,105280,144410.165403764
01_Bjdamm,124320,380874.361935356
01_Bjdamm,97070,99709.808293844
01_Bjdamm,97750,66927.7212587487
01_Bjdamm,62180,375797.539618474
01_Bjdamm,52360,445276.219185118
01_Bjdamm,72420,276164.895596919
01_Bjdamm,63500,293722.553076317
01_Bjdamm,107220,151632.832853332
01_Bjdamm,86480,72841.6169739273
01_Bjdamm,127240,361646.233165244
01_Bjdamm,97270,63928.3454358409
01_Bjdamm,83280,159407.209509864
01_Bjdamm,149540,658929.158837034
01_Bjdamm,179740,898324.047655048
01_Bjdamm,91130,228443.925607999
01_Bjdamm,92170,224905.01998459
01_Bjdamm,72340,296202.399234667
01_Bjdamm,134590,536701.59246469
01_Bjdamm,78300,240375.265140674
01_Bjdamm,95660,43409.4469767934
01_Bjdamm,143440,622433.427346118
01_Bjdamm,97530,117588.118481245
01_Bjdamm,163900,808401.115120514
01_Bjdamm,108170,202279.040199498
01_Bjdamm,97150,62787.8394543446
01_Bjdamm,108320,197191.28753215
01_Bjdamm,81050,298542.3654027
01_Bjdamm,53260,441084.533335929
01_Bjdamm,83440,137431.157307141
01_Bjdamm,171820,847835.397201112
01_Bjdamm,94370,110892.002162444
01_Bjdamm,71500,283467.830456385
01_Bjdamm,91370,234497.871176498
01_Bjdamm,71190,321822.133430335
01_Bjdamm,96040,29304.1484972352
01_Bjdamm,66110,337766.909159146
01_Bjdamm,139110,470759.22377024
01_Bjdamm,78280,264873.096208646
01_Bjdamm,74530,165815.112019689
01_Bjdamm,95130,53733.5318575777
01_Bjdamm,72070,316784.572754645
01_Bjdamm,154730,658150.617464837
01_Bjdamm,102210,225604.064506382
01_Bjdamm,171790,828362.763656547
01_Bjdamm,188800,1026448.66786592
01_Bjdamm,84470,107547.784191952
01_Bjdamm,97180,98965.4002589746
01_Bjdamm,151380,657301.531173683
01_Bjdamm,161690,765123.427895294
01_Bjdamm,97220,100794.067055787
01_Bjdamm,66420,283991.443127264
01_Bjdamm,155770,671972.866490759
01_Bjdamm,103420,206202.164952642
01_Bjdamm,96230,32432.4079783383
01_Bjdamm,83420,175762.235090325
01_Bjdamm,94410,107486.757588086
01_Bjdamm,123340,376650.856293127
01_Bjdamm,82380,216607.622195549
01_Bjdamm,98140,133623.80479024
01_Bjdamm,172740,866883.613289891
01_Bjdamm,170930,874519.828424145
01_Bjdamm,159970,760615.928237239
01_Bjdamm,53440,425210.501376828
01_Bjdamm,83210,191997.117639334
01_Bjdamm,53230,461506.387174865
01_Bjdamm,63510,292396.179925181
01_Bjdamm,133180,469032.683097862
01_Bjdamm,102200,223015.015790629
01_Bjdamm,107330,176534.250352629
01_Bjdamm,113420,315160.990196513
01_Bjdamm,163950,845991.363822389
01_Bjdamm,163960,844126.451456711
01_Bjdamm,170670,804951.599665151
01_Bjdamm,161810,736138.079428343
01_Bjdamm,151550,689705.078540706
01_Bjdamm,134130,449118.044798563
01_Bjdamm,162800,764603.396201588
01_Bjdamm,93520,177136.850533345
01_Bjdamm,172680,875472.1065354
01_Bjdamm,162970,810751.987084727
01_Bjdamm,156730,655770.795906883
01_Bjdamm,85270,94282.4571160999
01_Bjdamm,107050,124502.648072045
01_Bjdamm,134610,447693.259187769
01_Bjdamm,97100,109753.31492028
01_Bjdamm,117330,271579.195072651
01_Bjdamm,167800,792759.880400841
01_Bjdamm,150210,618351.971531614
01_Bjdamm,104390,181167.066965003
01_Bjdamm,84060,156545.556666465
01_Bjdamm,104090,136113.654023866
01_Bjdamm,134460,512135.883700699
01_Bjdamm,139340,518850.161391969
01_Bjdamm,65310,303169.72166689
01_Bjdamm,55570,364025.841714947
01_Bjdamm,78140,261828.147015431
01_Bjdamm,178820,921231.761084546
01_Bjdamm,98160,157212.559260279
01_Bjdamm,155940,736492.041022843
01_Bjdamm,82350,217737.077529701
01_Bjdamm,134410,501944.769489378
01_Bjdamm,134520,522793.680302501
01_Bjdamm,64390,301825.000002376
01_Bjdamm,83340,169309.785732569
01_Bjdamm,53630,451608.697065619
01_Bjdamm,113410,318428.989724653
01_Bjdamm,87540,97544.0257451552
01_Bjdamm,53650,417284.888287898
01_Bjdamm,62190,387878.969897735
01_Bjdamm,97630,103952.399748445
01_Bjdamm,180770,920543.375836077
01_Bjdamm,146070,545634.112413822
01_Bjdamm,72400,265964.877654394
01_Bjdamm,81130,260497.711247203
01_Bjdamm,133230,490232.549285091
01_Bjdamm,154740,660483.351704248
01_Bjdamm,151240,644022.923280683
01_Bjdamm,181900,983633.700197887
01_Bjdamm,161780,731022.190725124
01_Bjdamm,182810,956060.607502752
01_Bjdamm,135520,515851.546843964
01_Bjdamm,128560,427775.472567723
01_Bjdamm,98290,165066.294042258
01_Bjdamm,139630,472352.14237863
01_Bjdamm,139120,470759.22377024
01_Bjdamm,191910,1087229.04126426
01_Bjdamm,83620,173203.19872119
01_Bjdamm,170850,845482.278543547
01_Bjdamm,180740,914342.756316947
01_Bjdamm,137030,436602.061935974
01_Bjdamm,123060,344721.520451887
01_Bjdamm,161930,780996.64308479
01_Bjdamm,64600,375714.469187628
01_Bjdamm,172790,857551.556057584
01_Bjdamm,88570,134183.11669746
01_Bjdamm,95640,61263.6533692283
01_Bjdamm,183760,963149.771186122
01_Bjdamm,133260,493886.125979107
01_Bjdamm,53640,434720.499037382
01_Bjdamm,92380,218342.409316922
01_Bjdamm,64130,345858.440363397
01_Bjdamm,166910,830969.388707124
01_Bjdamm,178970,976610.874759953
01_Bjdamm,182720,930085.798859053
01_Bjdamm,162860,771128.306512868
01_Bjdamm,53510,408006.412371957
01_Bjdamm,53470,417277.492900716
01_Bjdamm,83540,161356.13555287
01_Bjdamm,83170,164080.042860137
01_Bjdamm,82640,221086.186529698
01_Bjdamm,82100,238020.277902635
01_Bjdamm,53430,427045.38196654
01_Bjdamm,82110,227621.826994534
01_Bjdamm,81320,266435.259388542
01_Bjdamm,53390,433451.051553824
01_Bjdamm,126630,365079.965806199
01_Bjdamm,73170,260360.430034893
01_Bjdamm,128390,397140.676706495
01_Bjdamm,99090,179606.789563258
01_Bjdamm,103100,160774.829178791
01_Bjdamm,116490,291823.646020217
01_Bjdamm,72520,243418.764334055
01_Bjdamm,85650,58398.9177251991
01_Bjdamm,97240,97588.5534902879
01_Bjdamm,66040,353757.681407457
01_Bjdamm,161920,785138.649590383
01_Bjdamm,85410,58192.668566268
01_Bjdamm,155900,719491.306943302
01_Bjdamm,159880,729007.880074612
01_Bjdamm,171780,836581.860033517
01_Bjdamm,75410,193413.639310436
01_Bjdamm,62130,378644.848640726
01_Bjdamm,81060,298542.3654027
01_Bjdamm,85330,91711.9652546557
01_Bjdamm,83460,164776.950901813
01_Bjdamm,166870,819995.798988433
01_Bjdamm,81210,252688.082725634
01_Bjdamm,151640,668992.531078357
01_Bjdamm,192710,1026394.6299988
01_Bjdamm,108100,186578.247903136
01_Bjdamm,77210,216586.400034864
01_Bjdamm,107530,213691.019757869
01_Bjdamm,76420,170847.192960917
01_Bjdamm,107180,144513.165318467
01_Bjdamm,62080,393091.438322341
01_Bjdamm,123460,409635.864597302
01_Bjdamm,64650,302947.511842912
01_Bjdamm,71510,288711.415288687
01_Bjdamm,62410,339906.534915519
01_Bjdamm,126310,363846.675689652
01_Bjdamm,82200,215348.706741863
01_Bjdamm,127140,346979.246000203
01_Bjdamm,127600,324081.935497348
01_Bjdamm,97510,115960.334706758
01_Bjdamm,114330,277226.500591059
01_Bjdamm,124020,326645.363216054
01_Bjdamm,54230,440609.130156526
01_Bjdamm,94430,117035.697863073
01_Bjdamm,124390,394176.61191401
01_Bjdamm,95160,47811.348726118
01_Bjdamm,52560,412164.216378377
01_Bjdamm,118610,254068.354202666
01_Bjdamm,138390,511571.767516133
01_Bjdamm,85130,114162.988680009
01_Bjdamm,64400,290056.26606016
01_Bjdamm,81010,288203.335366466
01_Bjdamm,95020,27721.5180708497
01_Bjdamm,74650,182702.416537811
01_Bjdamm,117610,229076.960923675
01_Bjdamm,62560,326343.779045461
01_Bjdamm,114360,282799.193526864
01_Bjdamm,81350,292519.215550527
01_Bjdamm,144300,595658.755481427
01_Bjdamm,64020,364465.084264674
01_Bjdamm,107020,131532.938448711
01_Bjdamm,65160,331877.865164487
01_Bjdamm,85600,114162.988680009
01_Bjdamm,99450,202333.557463697
01_Bjdamm,113100,264363.699005978
01_Bjdamm,114630,261185.067264951
01_Bjdamm,64170,339452.467444677
01_Bjdamm,132170,497148.444346967
01_Bjdamm,78550,225281.243102885
01_Bjdamm,158990,768648.354766319
01_Bjdamm,98170,167226.945918949
01_Bjdamm,91520,238173.211144563
01_Bjdamm,73250,256187.169600897
01_Bjdamm,151600,622075.711707197
01_Bjdamm,106270,138489.969383425
01_Bjdamm,85490,67694.3082723448
01_Bjdamm,105220,137268.96965182
01_Bjdamm,105260,136945.567198379
01_Bjdamm,85450,67621.4018101281
01_Bjdamm,73610,297232.050135171
01_Bjdamm,83130,203361.311012219
01_Bjdamm,161680,781649.096701228
01_Bjdamm,188850,1030447.63034847
01_Bjdamm,169930,856345.611828182
01_Bjdamm,86570,59813.7666592004
01_Bjdamm,127380,394606.455519587
01_Bjdamm,96480,71459.6859677178
01_Bjdamm,115630,223505.074316448
01_Bjdamm,116480,287450.228224699
01_Bjdamm,158750,678773.844291758
01_Bjdamm,127130,347080.175472904
01_Bjdamm,147560,650814.249383939
01_Bjdamm,147570,650885.271042219
01_Bjdamm,84020,144219.746768769
01_Bjdamm,149340,626358.376028459
01_Bjdamm,117370,278526.267934608
01_Bjdamm,78250,264286.082883912
01_Bjdamm,139260,509138.633694721
01_Bjdamm,149610,585628.019625255
01_Bjdamm,63280,338558.124373824
01_Bjdamm,95170,41451.4745691568
01_Bjdamm,114270,254445.010749023
01_Bjdamm,64290,313770.609369047
01_Bjdamm,188830,1031357.80115322
01_Bjdamm,71430,297366.131846729
01_Bjdamm,145450,615804.055759994
01_Bjdamm,95230,19565.8600006052
01_Bjdamm,180960,983710.838646661
01_Bjdamm,180710,901205.564698501
01_Bjdamm,149700,598136.121917965
01_Bjdamm,107130,156323.832128694
01_Bjdamm,117170,241355.06570056
01_Bjdamm,87400,88912.4177397565
01_Bjdamm,147460,620184.822052026
01_Bjdamm,155710,649314.560853685
01_Bjdamm,85390,71724.7306072639
01_Bjdamm,76470,169934.659167304
01_Bjdamm,132180,498924.253428564
01_Bjdamm,95500,69673.7561409556
01_Bjdamm,162870,773901.409811619
01_Bjdamm,104530,205071.263721279
01_Bjdamm,105200,130891.658890666
01_Bjdamm,87150,123585.764624112
01_Bjdamm,137080,440856.956308938
01_Bjdamm,95380,56471.3148904337
01_Bjdamm,135460,507710.035242385
01_Bjdamm,105410,168441.562449672
01_Bjdamm,157870,712563.655553989
01_Bjdamm,177920,950841.536021401
01_Bjdamm,133050,446141.366210074
01_Bjdamm,124110,334132.841252301
01_Bjdamm,96210,34127.6416422347
01_Bjdamm,156850,704393.444829663
01_Bjdamm,86330,89084.0656371136
01_Bjdamm,106360,160655.842664546
01_Bjdamm,126300,367357.080779242
01_Bjdamm,169860,833058.558048444
01_Bjdamm,83200,171670.572003019
01_Bjdamm,103050,166759.947158121
01_Bjdamm,136491,510323.820567381
01_Bjdamm,72290,273624.694103836
01_Bjdamm,94450,115174.146520608
01_Bjdamm,144530,635623.170032128
01_Bjdamm,145260,580380.525349414
01_Bjdamm,116650,294272.387298537
01_Bjdamm,106670,151268.38833835
01_Bjdamm,114410,276852.711248153
01_Bjdamm,97620,70115.2703503248
01_Bjdamm,76380,179740.526079201
01_Bjdamm,192830,1073912.30524226
01_Bjdamm,188820,1030447.63034847
01_Bjdamm,54330,421902.322145757
01_Bjdamm,83610,171998.534157908
01_Bjdamm,82250,209711.655110809
01_Bjdamm,140360,548744.397621645
01_Bjdamm,105370,156530.478070909
01_Bjdamm,73390,237854.080242062
01_Bjdamm,173900,905947.557749279
01_Bjdamm,172770,857551.556057584
01_Bjdamm,157720,654192.479318406
01_Bjdamm,75040,240013.823103104
01_Bjdamm,83270,173088.721596481
01_Bjdamm,92370,176496.604562886
